movie_id,cast_size,cast_member_list,cast_1,cast_2,cast_3,cast_4,cast_5
10560,5,"['Amanda Schull', 'Zoe Saldana', 'Susan May Pratt', 'Peter Gallagher', 'Scottie Thompson']",Amanda Schull,Zoe Saldana,Susan May Pratt,Peter Gallagher,Scottie Thompson
333348,15,"['Steve Martin', 'Diane Keaton', 'John Goodman', 'Alan Arkin', 'Olivia Wilde']",Steve Martin,Diane Keaton,John Goodman,Alan Arkin,Olivia Wilde
20483,34,"['Kristen Stewart', 'Corbin Bleu', 'Max Thieriot', 'Jennifer Beals', 'Sam Robards']",Kristen Stewart,Corbin Bleu,Max Thieriot,Jennifer Beals,Sam Robards
11457,9,"['Kevin Kline', 'Kristin Scott Thomas', 'Hayden Christensen', 'Jena Malone', 'Mary Steenburgen']",Kevin Kline,Kristin Scott Thomas,Hayden Christensen,Jena Malone,Mary Steenburgen
321697,19,"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen', 'Katherine Waterston', 'Jeff Daniels']",Michael Fassbender,Kate Winslet,Seth Rogen,Katherine Waterston,Jeff Daniels
19840,17,"['Hayden Panettiere', 'Paul Rust', 'Lauren London', 'Lauren Storm', 'Jack Carpenter']",Hayden Panettiere,Paul Rust,Lauren London,Lauren Storm,Jack Carpenter
22327,16,"['Michael Cera', 'Zach Galifianakis', 'Justin Long', 'Ray Liotta', 'Steve Buscemi']",Michael Cera,Zach Galifianakis,Justin Long,Ray Liotta,Steve Buscemi
38665,14,"['Christopher Lloyd', 'Matt Clark', 'Juanin Clay', 'Jason Robards', 'John Bennett Perry']",Christopher Lloyd,Matt Clark,Juanin Clay,Jason Robards,John Bennett Perry
2575,14,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis', 'Leonor Varela', 'Brendan Gleeson']",Pierce Brosnan,Geoffrey Rush,Jamie Lee Curtis,Leonor Varela,Brendan Gleeson
11644,17,"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden']",John Travolta,Nancy Allen,John Lithgow,Dennis Franz,Peter Boyden
146227,12,"['Ethan Hawke', 'Selena Gomez', 'Jon Voight', 'Paul Freeman', 'Bruce Payne']",Ethan Hawke,Selena Gomez,Jon Voight,Paul Freeman,Bruce Payne
68924,16,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire']",Kevin Kline,Joan Allen,Sigourney Weaver,Henry Czerny,Tobey Maguire
253235,33,"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins', 'Paloma Guzmán', 'Frances Sternhagen']",Michael Douglas,Diane Keaton,Sterling Jerins,Paloma Guzmán,Frances Sternhagen
22102,12,"['Shelley Long', 'Craig T. Nelson', 'Betty Thomas', 'Mary Gross', 'Carla Gugino']",Shelley Long,Craig T. Nelson,Betty Thomas,Mary Gross,Carla Gugino
18701,18,"['Michael Gambon', 'Annette Bening', 'Leigh Lawson', 'Shaun Evans', 'Jeremy Irons']",Michael Gambon,Annette Bening,Leigh Lawson,Shaun Evans,Jeremy Irons
10068,10,"['Mickey Rourke', 'Kim Basinger', 'Margaret Whitton', 'David Margulies', 'Christine Baranski']",Mickey Rourke,Kim Basinger,Margaret Whitton,David Margulies,Christine Baranski
848,15,"['Peter MacNicol', 'Caitlin Clarke', 'Ralph Richardson', 'John Hallam', 'Peter Eyre']",Peter MacNicol,Caitlin Clarke,Ralph Richardson,John Hallam,Peter Eyre
36811,10,"['James McAvoy', 'Christopher Plummer', 'Helen Mirren', 'Paul Giamatti', 'Anne-Marie Duff']",James McAvoy,Christopher Plummer,Helen Mirren,Paul Giamatti,Anne-Marie Duff
522,68,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette', 'Jeffrey Jones']",Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones
130150,19,"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith', 'Tobey Maguire', 'Tom Lipinski']",Josh Brolin,Kate Winslet,Gattlin Griffith,Tobey Maguire,Tom Lipinski
12246,27,"['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun', 'Aliya', 'Ba Sen']",Tadanobu Asano,Sun Honglei,Khulan Chuluun,Aliya,Ba Sen
13809,17,"['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell', 'Gerard Butler', 'Tom Hardy']",Mark Strong,Tom Wilkinson,Toby Kebbell,Gerard Butler,Tom Hardy
27380,13,"['Barry Bostwick', 'Michael Beck', 'Persis Khambatta', 'Henry Silva', 'George Furth']",Barry Bostwick,Michael Beck,Persis Khambatta,Henry Silva,George Furth
10549,29,"['Kenneth Branagh', 'Derek Jacobi', 'Julie Christie', 'Richard Briers', 'Kate Winslet']",Kenneth Branagh,Derek Jacobi,Julie Christie,Richard Briers,Kate Winslet
33870,13,"['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang', 'Joan Chen', 'Bruce Greenwood']",Chi Cao,Chengwu Guo,Wen Bin Huang,Joan Chen,Bruce Greenwood
245703,36,"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton', 'Kirsten Dunst', 'Adam Driver']",Michael Shannon,Jaeden Lieberher,Joel Edgerton,Kirsten Dunst,Adam Driver
10739,23,"['Woody Allen', 'Jason Biggs', 'Christina Ricci', 'Stockard Channing', 'Danny DeVito']",Woody Allen,Jason Biggs,Christina Ricci,Stockard Channing,Danny DeVito
127560,34,"['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård', 'Michael MacKenzie', 'Nicole Kidman']",Jeremy Irvine,Colin Firth,Stellan Skarsgård,Michael MacKenzie,Nicole Kidman
37903,84,"['Ursina Lardi', 'Ulrich Tukur', 'Burghart Klaußner', 'Christian Friedel', 'Leonie Benesch']",Ursina Lardi,Ulrich Tukur,Burghart Klaußner,Christian Friedel,Leonie Benesch
396152,4,"[""Emily Roya O'Brien"", 'Adrian Gaeta', 'Zack Ward', 'Sarah Ann Schultz']",Emily Roya O'Brien,Adrian Gaeta,Zack Ward,Sarah Ann Schultz,
10017,15,"['Charlie Sheen', 'Nick Cassavetes', 'Sherilyn Fenn', 'Randy Quaid', 'Matthew Barry']",Charlie Sheen,Nick Cassavetes,Sherilyn Fenn,Randy Quaid,Matthew Barry
11468,18,"['Val Kilmer', ""Vincent D'Onofrio"", 'Adam Goldberg', 'Luis Guzmán', 'Doug Hutchison']",Val Kilmer,Vincent D'Onofrio,Adam Goldberg,Luis Guzmán,Doug Hutchison
193613,7,"['Dane DeHaan', 'Mackenzie Gray', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett']",Dane DeHaan,Mackenzie Gray,James Hetfield,Lars Ulrich,Kirk Hammett
17436,23,"['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke', 'Winona Ryder', 'Jon Foster']",Billy Bob Thornton,Kim Basinger,Mickey Rourke,Winona Ryder,Jon Foster
43434,23,"['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra', 'Nora von Waldstätten', 'Talal El-Jordi']",Edgar Ramírez,Alexander Scheer,Fadi Abi Samra,Nora von Waldstätten,Talal El-Jordi
31166,6,"['Josh Hartnett', 'Elias Koteas', 'Takuya Kimura', 'Lee Byung-hun', 'Tran Nu Yên-Khê']",Josh Hartnett,Elias Koteas,Takuya Kimura,Lee Byung-hun,Tran Nu Yên-Khê
69848,15,"['Tom Berenger', 'Joaquim de Almeida', 'Daniela Romo', 'Mark Moses', 'Stuart Graham']",Tom Berenger,Joaquim de Almeida,Daniela Romo,Mark Moses,Stuart Graham
8408,39,"['Lori Cardille', 'Terry Alexander', 'Joseph Pilato', 'Jarlath Conroy', 'Anthony Dileo Jr.']",Lori Cardille,Terry Alexander,Joseph Pilato,Jarlath Conroy,Anthony Dileo Jr.
332411,12,"['John Travolta', 'Christopher Meloni', 'Rebecca De Mornay', 'Amanda Schull', 'Patrick St. Esprit']",John Travolta,Christopher Meloni,Rebecca De Mornay,Amanda Schull,Patrick St. Esprit
9389,15,"['Daniel Craig', 'Catherine McCormack', 'Romola Garai', 'Jonathan Pryce', 'Ian Holm']",Daniel Craig,Catherine McCormack,Romola Garai,Jonathan Pryce,Ian Holm
9626,17,"['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman', 'Paul L. Smith', 'Ernie Reyes, Jr.']",Arnold Schwarzenegger,Brigitte Nielsen,Sandahl Bergman,Paul L. Smith,"Ernie Reyes, Jr."
75638,18,"['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy', 'Elizabeth Olsen', 'Toby Jones']",Sigourney Weaver,Robert De Niro,Cillian Murphy,Elizabeth Olsen,Toby Jones
8363,53,"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse', 'Bill Hader', 'Seth Rogen']",Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Bill Hader,Seth Rogen
15670,14,"['Tyler Perry', 'Derek Luke', 'Keshia Knight Pulliam', 'Whoopi Goldberg', 'Ion Overman']",Tyler Perry,Derek Luke,Keshia Knight Pulliam,Whoopi Goldberg,Ion Overman
290555,8,"['Jason Momoa', 'Lucas Till', 'John Pyper-Ferguson', 'Stephen McHattie', 'Merritt Patterson']",Jason Momoa,Lucas Till,John Pyper-Ferguson,Stephen McHattie,Merritt Patterson
8328,13,"['Briana Evigan', 'Robert Hoffman', 'Will Kemp', 'Cassie Ventura', 'Adam G. Sevani']",Briana Evigan,Robert Hoffman,Will Kemp,Cassie Ventura,Adam G. Sevani
10982,15,"['Anne Hathaway', 'Glenn Close', 'Jim Belushi', 'Patrick Warburton', 'Anthony Anderson']",Anne Hathaway,Glenn Close,Jim Belushi,Patrick Warburton,Anthony Anderson
205,28,"['Don Cheadle', 'Sophie Okonedo', 'Nick Nolte', 'Fana Mokoena', 'Joaquin Phoenix']",Don Cheadle,Sophie Okonedo,Nick Nolte,Fana Mokoena,Joaquin Phoenix
1620,11,"['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko', 'Robert Knepper', 'Ulrich Thomsen']",Timothy Olyphant,Dougray Scott,Olga Kurylenko,Robert Knepper,Ulrich Thomsen
175541,9,"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson', 'Tyrese Gibson', 'Jacob Latimore']",Forest Whitaker,Angela Bassett,Jennifer Hudson,Tyrese Gibson,Jacob Latimore
241254,25,"['Bruce Willis', 'Jason Patric', 'John Cusack', 'Jessica Lowndes', 'Gia Mantegna']",Bruce Willis,Jason Patric,John Cusack,Jessica Lowndes,Gia Mantegna
31932,9,"['Matt Dillon', 'James Caan', 'Natascha McElhone', 'Gérard Depardieu', 'Stellan Skarsgård']",Matt Dillon,James Caan,Natascha McElhone,Gérard Depardieu,Stellan Skarsgård
1933,13,"['Nicole Kidman', 'Christopher Eccleston', 'Alakina Mann', 'James Bentley', 'Eric Sykes']",Nicole Kidman,Christopher Eccleston,Alakina Mann,James Bentley,Eric Sykes
679,26,"['Sigourney Weaver', 'Michael Biehn', 'James Remar', 'Paul Reiser', 'Lance Henriksen']",Sigourney Weaver,Michael Biehn,James Remar,Paul Reiser,Lance Henriksen
11113,10,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White', 'Gladys Cooper']",Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Gladys Cooper
3597,11,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson']",Jennifer Love Hewitt,Sarah Michelle Gellar,Ryan Phillippe,Freddie Prinze Jr.,Bridgette Wilson
193893,74,"['Jake Johnson', 'Damon Wayans Jr.', 'Nina Dobrev', 'Rob Riggle', ""James D'Arcy""]",Jake Johnson,Damon Wayans Jr.,Nina Dobrev,Rob Riggle,James D'Arcy
9675,18,"['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh', 'Marylouise Burke']",Paul Giamatti,Thomas Haden Church,Virginia Madsen,Sandra Oh,Marylouise Burke
9988,26,"['Erik Stolhanske', 'Jay Chandrasekhar', 'Steve Lemme', 'Paul Soter', 'M.C. Gainey']",Erik Stolhanske,Jay Chandrasekhar,Steve Lemme,Paul Soter,M.C. Gainey
948,25,"['Donald Pleasence', 'Jamie Lee Curtis', 'P.J. Soles', 'Nancy Kyes', 'Nick Castle']",Donald Pleasence,Jamie Lee Curtis,P.J. Soles,Nancy Kyes,Nick Castle
21765,12,"['Molly Shannon', 'Liam Aiken', 'Matthew Broderick', 'Donald Faison', 'Cheech Marin']",Molly Shannon,Liam Aiken,Matthew Broderick,Donald Faison,Cheech Marin
146304,12,"['Terrence Howard', 'Harold Perrineau', 'Morris Chestnut', 'Sanaa Lathan', 'Taye Diggs']",Terrence Howard,Harold Perrineau,Morris Chestnut,Sanaa Lathan,Taye Diggs
7516,30,"['Ryan Reynolds', 'Ray Liotta', 'Joseph Ruskin', 'Alex Rocco', 'Wayne Newton']",Ryan Reynolds,Ray Liotta,Joseph Ruskin,Alex Rocco,Wayne Newton
41439,10,"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes', 'Sean Patrick Flanery']",Tobin Bell,Costas Mandylor,Betsy Russell,Cary Elwes,Sean Patrick Flanery
2752,12,"['Josh Hartnett', 'Shannyn Sossamon', 'Adam Trese', 'Emmanuelle Vaugier', 'Barry Newman']",Josh Hartnett,Shannyn Sossamon,Adam Trese,Emmanuelle Vaugier,Barry Newman
9429,15,"['Will Ferrell', 'Chris Kattan', 'Jennifer Coolidge', 'Michael Clarke Duncan', 'Eva Mendes']",Will Ferrell,Chris Kattan,Jennifer Coolidge,Michael Clarke Duncan,Eva Mendes
38117,21,"['Alex Pettyfer', 'Vanessa Hudgens', 'Mary-Kate Olsen', 'Lisa Gay Hamilton', 'Neil Patrick Harris']",Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen,Lisa Gay Hamilton,Neil Patrick Harris
9792,15,"['Aaron Stanford', 'Kathleen Quinlan', 'Vinessa Shaw', 'Emilie de Ravin', 'Dan Byrd']",Aaron Stanford,Kathleen Quinlan,Vinessa Shaw,Emilie de Ravin,Dan Byrd
13778,89,"['David Spade', 'Mary McCormack', 'Craig Bierko', 'Scott Terra', 'Jenna Boyd']",David Spade,Mary McCormack,Craig Bierko,Scott Terra,Jenna Boyd
228203,55,"['Kevin Costner', 'Ramiro Rodriguez', 'Carlos Pratts', 'Johnny Ortiz', 'Rafael Martinez']",Kevin Costner,Ramiro Rodriguez,Carlos Pratts,Johnny Ortiz,Rafael Martinez
41382,18,"['Shad Moss', 'Brandon T. Jackson', 'Naturi Naughton', 'Loretta Devine', 'Teairra Mari']",Shad Moss,Brandon T. Jackson,Naturi Naughton,Loretta Devine,Teairra Mari
13960,14,"['T.I.', 'Evan Ross', 'Jackie Long', 'Lauren London', 'Albert Daniels']",T.I.,Evan Ross,Jackie Long,Lauren London,Albert Daniels
114150,125,"['Anna Kendrick', 'Skylar Astin', 'Brittany Snow', 'Anna Camp', 'Rebel Wilson']",Anna Kendrick,Skylar Astin,Brittany Snow,Anna Camp,Rebel Wilson
26602,9,"['Freddie Prinze Jr.', 'Jessica Biel', 'Fred Ward', 'Matthew Lillard', 'Brian Dennehy']",Freddie Prinze Jr.,Jessica Biel,Fred Ward,Matthew Lillard,Brian Dennehy
10223,9,"['Bill Paxton', 'Bridget Fonda', 'Billy Bob Thornton', 'Brent Briscoe', 'Chelcie Ross']",Bill Paxton,Bridget Fonda,Billy Bob Thornton,Brent Briscoe,Chelcie Ross
16028,15,"['Laura Regan', 'Marc Blucas', 'Ethan Embry', 'Dagmara Domińczyk', 'Jon Abrahams']",Laura Regan,Marc Blucas,Ethan Embry,Dagmara Domińczyk,Jon Abrahams
15639,9,"['Larry the Cable Guy', 'Iris Bahr', 'Tony Hale', 'David Koechner', 'Brooke Dillman']",Larry the Cable Guy,Iris Bahr,Tony Hale,David Koechner,Brooke Dillman
16112,41,"['Kevin Clash', 'Mandy Patinkin', 'Vanessa Williams', 'Sonia Manzano', 'Roscoe Orman']",Kevin Clash,Mandy Patinkin,Vanessa Williams,Sonia Manzano,Roscoe Orman
26390,21,"['Richard Gere', 'Don Cheadle', 'Ethan Hawke', 'Wesley Snipes', ""Vincent D'Onofrio""]",Richard Gere,Don Cheadle,Ethan Hawke,Wesley Snipes,Vincent D'Onofrio
27759,17,"['Charlton Heston', 'Ava Gardner', 'David Niven', 'Burt Kwouk', 'Flora Robson']",Charlton Heston,Ava Gardner,David Niven,Burt Kwouk,Flora Robson
109428,14,"['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore']",Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,Jessica Lucas,Elizabeth Blackmore
23049,15,"['Nia Vardalos', 'Richard Dreyfuss', 'Alexis Georgoulis', 'Alistair McGowan', 'Harland Williams']",Nia Vardalos,Richard Dreyfuss,Alexis Georgoulis,Alistair McGowan,Harland Williams
9310,48,"['Hugh Grant', 'Dennis Quaid', 'Mandy Moore', 'Willem Dafoe', 'Chris Klein']",Hugh Grant,Dennis Quaid,Mandy Moore,Willem Dafoe,Chris Klein
11411,18,"['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Jackie Cooper', 'Marc McClure']",Christopher Reeve,Margot Kidder,Gene Hackman,Jackie Cooper,Marc McClure
16988,8,"['Rutina Wesley', 'Dwain Murphy', 'Boyd Banks', 'Clé Bennett', 'Nina Dobrev']",Rutina Wesley,Dwain Murphy,Boyd Banks,Clé Bennett,Nina Dobrev
7304,15,"['Paul Walker', 'Cameron Bright', 'Vera Farmiga', 'Chazz Palminteri', 'Karel Roden']",Paul Walker,Cameron Bright,Vera Farmiga,Chazz Palminteri,Karel Roden
24747,8,"['Jim Caviezel', 'Claire Forlani', 'Jeremy Northam', 'Malcolm McDowell', 'Aidan Quinn']",Jim Caviezel,Claire Forlani,Jeremy Northam,Malcolm McDowell,Aidan Quinn
58048,15,"['Madonna', 'Sean Penn', 'Paul Freeman', 'Richard Griffiths', 'Clyde Kusatsu']",Madonna,Sean Penn,Paul Freeman,Richard Griffiths,Clyde Kusatsu
1491,35,"['Edward Norton', 'Jessica Biel', 'Paul Giamatti', 'Rufus Sewell', 'Eddie Marsan']",Edward Norton,Jessica Biel,Paul Giamatti,Rufus Sewell,Eddie Marsan
2989,9,"['Tippi Hedren', 'Melanie Griffith', 'Jerry Marshall', 'Kyalo Mativo', 'Rick Glassey']",Tippi Hedren,Melanie Griffith,Jerry Marshall,Kyalo Mativo,Rick Glassey
10629,28,"['Cate Blanchett', 'Gerard McSorley', 'Ciarán Hinds', 'Brenda Fricker', 'Don Wycherley']",Cate Blanchett,Gerard McSorley,Ciarán Hinds,Brenda Fricker,Don Wycherley
255343,9,"['Benicio del Toro', 'Josh Hutcherson', 'Brady Corbet', 'Claudia Traisac', 'Carlos Bardem']",Benicio del Toro,Josh Hutcherson,Brady Corbet,Claudia Traisac,Carlos Bardem
4723,62,"['Dwayne Johnson', 'Seann William Scott', 'Sarah Michelle Gellar', 'Mandy Moore', 'Will Sasso']",Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar,Mandy Moore,Will Sasso
10800,15,"['Vincent Lindon', 'Patrick Timsit', 'Philippe Nahon', 'Amanda Lear', 'Marie Drion']",Vincent Lindon,Patrick Timsit,Philippe Nahon,Amanda Lear,Marie Drion
25763,18,"['Jan-Michael Vincent', 'George Peppard', 'Dominique Sanda', 'Paul Winfield', 'Jackie Earle Haley']",Jan-Michael Vincent,George Peppard,Dominique Sanda,Paul Winfield,Jackie Earle Haley
79694,11,"['Ashley Greene', 'Sebastian Stan', 'Tom Felton', 'Julianna Guill', 'Luke Pasqualino']",Ashley Greene,Sebastian Stan,Tom Felton,Julianna Guill,Luke Pasqualino
4032,9,"['Anna Chlumsky', 'Macaulay Culkin', 'Dan Aykroyd', 'Jamie Lee Curtis', 'Richard Masur']",Anna Chlumsky,Macaulay Culkin,Dan Aykroyd,Jamie Lee Curtis,Richard Masur
18615,15,"['Nicole Kidman', 'Robert Downey Jr.', 'Ty Burrell', 'Harris Yulin', 'Jane Alexander']",Nicole Kidman,Robert Downey Jr.,Ty Burrell,Harris Yulin,Jane Alexander
10673,95,"['Charlie Sheen', 'Michael Douglas', 'Martin Sheen', 'Daryl Hannah', 'John C. McGinley']",Charlie Sheen,Michael Douglas,Martin Sheen,Daryl Hannah,John C. McGinley
4584,17,"['Kate Winslet', 'Emma Thompson', 'Hugh Grant', 'Tom Wilkinson', 'Alan Rickman']",Kate Winslet,Emma Thompson,Hugh Grant,Tom Wilkinson,Alan Rickman
2977,18,"['Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell', 'Maggie Smith']",Anne Hathaway,James McAvoy,Julie Walters,James Cromwell,Maggie Smith
10760,22,"['Amanda Bynes', 'Sara Paxton', 'Matt Long', 'Jeremy Howard', 'Danny Strong']",Amanda Bynes,Sara Paxton,Matt Long,Jeremy Howard,Danny Strong
11093,9,"['Jennifer Connelly', 'Ben Kingsley', 'Ron Eldard', 'Frances Fisher', 'Kim Dickens']",Jennifer Connelly,Ben Kingsley,Ron Eldard,Frances Fisher,Kim Dickens
207,15,"['Robin Williams', 'Ethan Hawke', 'Robert Sean Leonard', 'Gale Hansen', 'Josh Charles']",Robin Williams,Ethan Hawke,Robert Sean Leonard,Gale Hansen,Josh Charles
8467,80,"['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Teri Garr', 'Mike Starr']",Jim Carrey,Jeff Daniels,Lauren Holly,Teri Garr,Mike Starr
639,16,"['Meg Ryan', 'Billy Crystal', 'Carrie Fisher', 'Bruno Kirby', 'Steven Ford']",Meg Ryan,Billy Crystal,Carrie Fisher,Bruno Kirby,Steven Ford
24226,17,"['Paul Newman', 'Charlotte Rampling', 'Jack Warden', 'James Mason', ""Milo O'Shea""]",Paul Newman,Charlotte Rampling,Jack Warden,James Mason,Milo O'Shea
9285,17,"['Breckin Meyer', 'Seann William Scott', 'Amy Smart', 'Paulo Costanzo', 'DJ Qualls']",Breckin Meyer,Seann William Scott,Amy Smart,Paulo Costanzo,DJ Qualls
14709,14,"['James Van Der Beek', 'Amy Smart', 'Jon Voight', 'Paul Walker', 'Ron Lester']",James Van Der Beek,Amy Smart,Jon Voight,Paul Walker,Ron Lester
74643,69,"['Jean Dujardin', 'Bérénice Bejo', 'John Goodman', 'James Cromwell', 'Penelope Ann Miller']",Jean Dujardin,Bérénice Bejo,John Goodman,James Cromwell,Penelope Ann Miller
13788,13,"['Odette Annable', 'Gary Oldman', 'Meagan Good', 'Cam Gigandet', 'Idris Elba']",Odette Annable,Gary Oldman,Meagan Good,Cam Gigandet,Idris Elba
83666,15,"['Bruce Willis', 'Edward Norton', 'Jared Gilman', 'Kara Hayward', 'Bill Murray']",Bruce Willis,Edward Norton,Jared Gilman,Kara Hayward,Bill Murray
10781,12,"['Jordana Brewster', 'Taylor Handley', 'Diora Baird', 'Matt Bomer', 'R. Lee Ermey']",Jordana Brewster,Taylor Handley,Diora Baird,Matt Bomer,R. Lee Ermey
318850,17,"['Adam Greaves-Neal', 'Sara Lazzaro', 'Vincent Walsh', 'Sean Bean', 'Jonathan Bailey']",Adam Greaves-Neal,Sara Lazzaro,Vincent Walsh,Sean Bean,Jonathan Bailey
13908,16,"['Dana Carvey', 'Brent Spiner', 'Jennifer Esposito', 'Harold Gould', 'James Brolin']",Dana Carvey,Brent Spiner,Jennifer Esposito,Harold Gould,James Brolin
1417,31,"['Ivana Baquero', 'Maribel Verdú', 'Sergi López', 'Doug Jones', 'Ariadna Gil']",Ivana Baquero,Maribel Verdú,Sergi López,Doug Jones,Ariadna Gil
39180,9,"['Michael Clarke Duncan', 'David Arquette', 'Leslie Bibb', 'Joe Viterelli', 'Steve Schirripa']",Michael Clarke Duncan,David Arquette,Leslie Bibb,Joe Viterelli,Steve Schirripa
16161,11,"['Tyrese Gibson', 'Taraji P. Henson', 'Omar Gooding', 'Ving Rhames', 'Snoop Dogg']",Tyrese Gibson,Taraji P. Henson,Omar Gooding,Ving Rhames,Snoop Dogg
49950,15,"['Minka Kelly', 'Leighton Meester', 'Cam Gigandet', 'Aly Michalka', 'Matt Lanter']",Minka Kelly,Leighton Meester,Cam Gigandet,Aly Michalka,Matt Lanter
10956,18,"['David Spade', 'Brittany Daniel', 'Dennis Miller', 'Adam Beach', 'Jaime Pressly']",David Spade,Brittany Daniel,Dennis Miller,Adam Beach,Jaime Pressly
9594,13,"['Jean-Claude Van Damme', 'Geoffrey Lewis', 'Alonna Shaw', 'Cory Everson', 'Philip Chan Yan-Kin']",Jean-Claude Van Damme,Geoffrey Lewis,Alonna Shaw,Cory Everson,Philip Chan Yan-Kin
4638,45,"['Simon Pegg', 'Nick Frost', 'Jim Broadbent', 'Paddy Considine', 'Rafe Spall']",Simon Pegg,Nick Frost,Jim Broadbent,Paddy Considine,Rafe Spall
13972,11,"['Cloris Leachman', 'India Ennenga', 'Annette Bening', 'Eva Mendes', 'Debra Messing']",Cloris Leachman,India Ennenga,Annette Bening,Eva Mendes,Debra Messing
5038,23,"['Scarlett Johansson', 'Rebecca Hall', 'Javier Bardem', 'Penélope Cruz', 'Christopher Evan Welch']",Scarlett Johansson,Rebecca Hall,Javier Bardem,Penélope Cruz,Christopher Evan Welch
13491,17,"['Joakim Nätterqvist', 'Sofia Helin', 'Stellan Skarsgård', 'Michael Nyqvist', 'Mirja Turestedt']",Joakim Nätterqvist,Sofia Helin,Stellan Skarsgård,Michael Nyqvist,Mirja Turestedt
10571,73,"['Freddie Prinze Jr.', 'Claire Forlani', 'Jason Biggs', 'Amanda Detmer', 'Alyson Hannigan']",Freddie Prinze Jr.,Claire Forlani,Jason Biggs,Amanda Detmer,Alyson Hannigan
10994,35,"['Alison Lohman', 'Michelle Pfeiffer', 'Cole Hauser', 'Robin Wright', 'Amy Aquino']",Alison Lohman,Michelle Pfeiffer,Cole Hauser,Robin Wright,Amy Aquino
19994,20,"['Megan Fox', 'Amanda Seyfried', 'Johnny Simmons', 'Adam Brody', 'J.K. Simmons']",Megan Fox,Amanda Seyfried,Johnny Simmons,Adam Brody,J.K. Simmons
25166,17,"['Danny DeVito', 'Bette Midler', 'Neve Campbell', 'Jamie Lee Curtis', 'Casey Affleck']",Danny DeVito,Bette Midler,Neve Campbell,Jamie Lee Curtis,Casey Affleck
30890,23,"['Woody Allen', 'Mia Farrow', 'Jeff Daniels', 'Larry David', 'Todd Field']",Woody Allen,Mia Farrow,Jeff Daniels,Larry David,Todd Field
23169,17,"['Robert Pattinson', 'Emilie de Ravin', 'Pierce Brosnan', 'Lena Olin', 'Chris Cooper']",Robert Pattinson,Emilie de Ravin,Pierce Brosnan,Lena Olin,Chris Cooper
17403,14,"['Mandy Moore', 'Trent Ford', 'Allison Janney', 'Alexandra Holden', 'Dylan Baker']",Mandy Moore,Trent Ford,Allison Janney,Alexandra Holden,Dylan Baker
